pacid,affiliateid,orgid,ultorg,total,pacs,indivs,releasedate,rank,client,registrant,numlobbyists,loborgid
C00348623,"",D000027795,National Assn of Bankruptcy Trustees,5000,5000,0,2022-04-18 00:00:00 +0000,70, , ,0,          
C00144766,"",D000000101,National Beer Wholesalers Assn,5000,5000,0,2022-04-18 00:00:00 +0000,70, , ,0,          
C00016683,"",D000000138,Pfizer Inc,5000,5000,0,2022-04-18 00:00:00 +0000,70, , ,0,          
C00580068,"",D000069975,Progressive Turnout Project                       ,5000,5000,0,2022-04-18 00:00:00 +0000,70, , ,0,          
C00007542,"",D000071033,"Sheet Metal, Air, Rail & Transportation Union",5000,5000,0,2022-04-18 00:00:00 +0000,70, , ,0,          
C00197749,"",D000000128,Walt Disney Co,4900,2000,2900,2022-04-18 00:00:00 +0000,82, , ,0,          
         ,"",D000031405,Allen & Overy,4800,0,4800,2022-04-18 00:00:00 +0000,83, , ,0,          
         ,"",          ,Cox Communications,4750,0,4750,2022-04-18 00:00:00 +0000,84, , ,0,          
         ,"",D000046066,Tiber Creek Group,4650,0,4650,2022-04-18 00:00:00 +0000,85, , ,0,          
         ,"",          ,(Add)Ventures,4500,0,4500,2022-04-18 00:00:00 +0000,86, , ,0,          
C90021163,"",D000000203,Amalgamated Transit Union,4500,4500,0,2022-04-18 00:00:00 +0000,86, , ,0,          
         ,"",D000062804,"Pannone, Lopes et al",4500,0,4500,2022-04-18 00:00:00 +0000,86, , ,0,          
         ,"",D000063375,Sheridan Group,4400,0,4400,2022-04-18 00:00:00 +0000,89, , ,0,          
         ,"",          ,Aeg,4000,0,4000,2022-04-18 00:00:00 +0000,90, , ,0,          
C00307249,"",D000021913,Citizens Financial Group,3900,0,3900,2022-04-18 00:00:00 +0000,91, , ,0,          
         ,"",          ,Leifer Capital Advisers LLC,3900,0,3900,2022-04-18 00:00:00 +0000,91, , ,0,          
         ,"",D000071838,Marquis Group,3750,0,3750,2022-04-18 00:00:00 +0000,93, , ,0,          
         ,"",D000022121,Motley Rice LLC,3750,0,3750,2022-04-18 00:00:00 +0000,93, , ,0,          
         ,"",          ,Casamigos Spirits Co,3500,0,3500,2022-04-18 00:00:00 +0000,95, , ,0,          
C00441949,"",          ,JStreetPAC,3500,3500,0,2022-04-18 00:00:00 +0000,95, , ,0,          
         ,"",D000054876,Nvg LLC,3500,0,3500,2022-04-18 00:00:00 +0000,95, , ,0,          
         ,"",          ,Topping Fund LLC,3500,0,3500,2022-04-18 00:00:00 +0000,95, , ,0,          
         ,"",D000022322,Wilmerhale Llp,3500,0,3500,2022-04-18 00:00:00 +0000,95, , ,0,          
         ,"",          ,Matouk Textiles,3400,0,3400,2022-04-18 00:00:00 +0000,100, , ,0,          
